recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
219621132,76561199842330582,21,5,1655,0,1655,,1771165986,schinese,好玩,1772443002,1772443002,True,0,0,0.5,0,True,False,False,,,False
219608850,76561199732663431,0,7,1207,0,1035,,1773797453,english,"hehe salt
",1772425329,1772425329,True,0,1,0.438617140054702759,0,False,False,False,,,False
219572345,76561198156794209,0,14,3012,0,3012,,1768827514,russian,"игруха внатуре nиздaтая
проигрывает в ряде аспектов первой части
но гораздо более реиграбельная за счёт крутого левел дизайна",1772391750,1772391750,True,0,0,0.5,0,True,False,False,,,False
219516979,76561198391813610,0,13,1261,0,599,,1774631855,schinese,全程充满着对玩家的恶意,1772347648,1772347648,True,0,0,0.5,0,True,False,False,,,False
219497964,76561198055777659,0,5,2653,0,2653,,1770239558,english,"I expected Dark Souls, but I got Monster Hunter",1772328686,1772328686,True,8,2,0.607003331184387207,0,True,False,False,,,False
219455117,76561198171051002,0,9,2563,0,2563,,1772294729,english,I enjoyed it. I recommend heavy armor & not grinding for upgrade materials: you'll find plenty by just trying everything once.,1772295935,1772295935,True,1,0,0.523809552192687988,0,True,False,False,,,False
219178254,76561198389387074,0,111,171,0,171,,1732257384,english,Love,1772003312,1772003312,True,0,0,0.465616047382354736,0,False,False,False,,,False
217171335,76561199481325302,94,9,978,0,958,,1772347551,english,Game is super underrated. Devs quickly fixed it's problems and now this game is pure peak <3,1769787587,1771754481,True,0,0,0.43689805269241333,0,True,False,False,,,False
218936108,76561199465822684,0,1,2444,827,648,,1775447782,english,It's pretty good.,1771749259,1771749259,True,1,0,0.489390820264816284,0,True,False,False,,,False
218889392,76561198362084986,0,41,1308,0,1308,,1771701016,english,"The current ""mixed reviews"" status breaks my heart. This is a great game. It's a souls metroidvania with chase 'em down hunt mechanic mixed with some stationary bosses as well. It's not the second game of the series to me. It's it's own game. gg. 

Also, the crafting of gear and weapons from hunted mages is awesome.",1771701351,1771701351,True,4,0,0.543297767639160156,1,True,False,False,,,False
218809142,76561198247192288,134,2,2074,0,1491,,1773344714,english,Game is just painful to play.,1771622081,1771622081,False,1,0,0.52173912525177002,0,True,False,False,,,False
218773016,76561198073997638,0,5,8244,0,599,,1773030850,english,"The fall off is real....Jesus. There's a massive diffence between difficulty and cheapness and unfortunatly seems like most devs don't get it...Bosses spawning at your respawn point, random enemies stun locking you. I you have poise in your game it should be a mechanic not a suggestion.",1771593906,1771593906,False,0,2,0.476190477609634399,0,True,False,False,,,False
208096142,76561198028106217,0,101,3406,0,3406,,1732307752,english,"Do you know how gutted I was to finally get my hands on Salt and Sacrifice, only to discover I don't like it?
I don't know what it is. It feels like what I enjoyed about the first game was ground down like the rough edges of a project. It's techncially more refined, technically better balanced - but it feels like it lacks... *something* I liked more.
Why do so many weapons feel so bad? The magic system I loved in one is gone, replaced with... something very different, and something that just feels *weak* and bad. It feels like it's entirely balanced around the PvP, so all the spells can't be anything too crazy or too strong, but now I feel like I'm throwing magic throwing knives at a boss for no damage.
Why exactly is a Vanguard weapon (sword and shields, scale mostly with strength), have a random wind weapon in it that scales with dex? You can't even make proper use of that without investing heavily into a stat that doesn't benefit the Vanguards at all.

The bosses all feel... Weak? Some are just annoying, the ""Pulling instant attacks out of their ass"" kind, but they're never that hard? None of the main-line bosses are. The monster-hunter like mages go from being easy to ""♥♥♥♥♥♥♥♥♥, what were they thinking?"" Yeah, the vampire mage is an awesome idea. Shame the fight boils down to him spamming endless combos that send it across the small arena you're relegated to and it stunlocks and juggles insanely hard.
Shame the huge mech boss made of wood that looks AWESOME is ""I just have to expect that at any moment it can pull out its strongest attack with 0 wind up that does 80% of my HP and it combos into and out of anything.""
It's a lot of that in the end game.

I really, really wanted to enjoy this game. I don't even mind it's a weird monster hunter dark souls like, but I don't really feel like it plays to the strengths of monster hunter, or even really dark souls. For all of the weirdness and quirks I loved about the first game, some of that charm is gone in this one. The music is still good most of the time, sometimes it feels a bit... I don't want to say bad? I don't think it is, but it just seems odd.
Some of the atmospheric tracks are wonderful. Bol Gerahn has one of my favourite tracks.
I think a lot of the story is interesting, I love how grim a lot of this game can feel. I really enjoy the setting in general, I enjoy some of the lore implications I've found in this game and how it ties into the world of Salt and (x).

Hell, I love some of the changes actually. Ranged weapons being more limited, but actually being useful is nice? Something any build can have? Axes for strength, knives or bows for dex, staves that use some kind of powder as a catalyst for an arcane reaction for... arcane builds. It's cool, I like it.
But then you have things like the bombs. So many of them are just. Weak and bad, to be honest. Why do we have holy water jars that scale with convinction, when Bombs give you strength for unlocking, and then it does *bad* damage and has a terrible scaling? What about the jars of water that inflict the feeling of drowning in the deep sea just... being ♥♥♥♥? i feel like there's a lot of that in this game.
I don't like some of the areas. Some enemies are just annoying to fight. Some areas just feel awful, like the area added in Traitor's Tomb. Some of the areas I just, can't get down. I cannot navigate them well for the life of me, I CANNOT commit them to memory and I do not know why.

There's more I want to say about this game, but I just don't know how.
I don't think it's bad to experiment. It's good to, actually. Stagnation is how you get games that feel samey and boring and repetitive. Experimentation might not always hit the mark, but you'll still learn something along the way, and that might inform the direction of your next project. 
I wish I liked where this experiment landed. But I did not.

I bet the one jester award was something thinking ""Skill issue"", lmao",1761962582,1771522816,False,8,0,0.52742689847946167,0,True,False,False,,,False
